percentageBetter
4,0.0161290322581,4.76173782349,4
1,0.0564516129032,2.57473301888,1
5,0.0403225806452,5.46180605888,5
3,0.209677419355,4.1098279953,3
0,0.0,0.878252029419,0
3,0.153225806452,4.43279290199,3
1,0.104838709677,2.11020994186,1
0,0.0,0.903071880341,0
2,0.0645161290323,2.62506890297,2
0,0.0,1.35802507401,0

firstBetter
9,0.0322580645161,16.8326580524,9
16,0.145161290323,21.2283768654,16
0,0.0,5.53306794167,0
10,0.266129032258,9.83929395676,10
0,0.0,5.79186487198,0
7,0.370967741935,8.67331600189,7
0,0.0,5.82266807556,0
10,0.137096774194,8.1012570858,10
7,0.145161290323,9.80005884171,7
5,0.0725806451613,14.4170019627,5
