percentageBetter
85,0.00816326530612,73.9298820496,85
0,0.0,0.852998018265,0
132,0.0163265306122,143.353835106,132
115,0.0244897959184,82.756788969,115
150,0.0204081632653,81.0318670273,150
0,0.0,2.83416509628,0
121,0.0244897959184,80.6017520428,121
0,0.0,0.822181940079,0
140,0.0163265306122,91.6741349697,140
82,0.0204081632653,136.064512014,82

firstBetter
180,0.0244897959184,88.5607850552,180
0,0.0,8.76445484161,0
0,0.0,8.39061403275,0
190,0.0244897959184,80.0846800804,190
0,0.0,4.33912205696,0
0,0.0,3.67734909058,0
188,0.0204081632653,76.2675449848,188
198,0.0285714285714,50.7133059502,198
0,0.0,11.5434298515,0
196,0.0163265306122,99.0886130333,196
