percentageBetter
145	101	0.8620689655172413	0.9103448275862069	44	36.61018919944763
145	145	0.8827586206896552	0.8827586206896552	0	0.8872714042663574
145	87	0.8689655172413793	0.903448275862069	58	43.868083477020264
145	88	0.8620689655172413	0.896551724137931	57	46.486905574798584
145	145	0.8827586206896552	0.8827586206896552	0	0.8891866207122803
145	145	0.9103448275862069	0.9103448275862069	0	0.8808097839355469
145	109	0.8758620689655172	0.903448275862069	36	26.987270832061768
145	106	0.8827586206896552	0.9172413793103448	39	29.735458612442017
145	145	0.903448275862069	0.903448275862069	0	0.988685131072998
145	105	0.8758620689655172	0.9103448275862069	40	30.402688026428223
145	145	0.855172413793	0.855172413793	0	1.22995400429
145	145	0.903448275862	0.903448275862	0	0.509747028351
145	94	0.88275862069	0.91724137931	51	54.0877809525
145	107	0.88275862069	0.924137931034	38	45.1980378628
145	90	0.862068965517	0.896551724138	55	40.2514288425
145	116	0.88275862069	0.924137931034	29	33.4208929539
145	102	0.862068965517	0.910344827586	43	53.3866519928
145	114	0.868965517241	0.889655172414	31	28.9009051323
145	88	0.875862068966	0.910344827586	57	41.1712019444
145	105	0.875862068966	0.91724137931	40	44.6727421284

firstBetter
145	145	0.903448275862069	0.903448275862069	0	3.5454680919647217
145	79	0.8689655172413793	0.9172413793103448	66	51.727092266082764
145	61	0.8689655172413793	0.896551724137931	84	47.69137239456177
145	145	0.896551724137931	0.896551724137931	0	4.167422294616699
145	56	0.8827586206896552	0.9310344827586207	89	52.081464767456055
145	67	0.8896551724137931	0.9103448275862069	78	63.70195555686951
145	145	0.903448275862069	0.903448275862069	0	4.874565124511719
145	51	0.8689655172413793	0.9103448275862069	94	57.362715005874634
145	43	0.8620689655172413	0.896551724137931	102	34.982879400253296
145	145	0.8896551724137931	0.8896551724137931	0	2.6312098503112793
145	43	0.862068965517	0.910344827586	102	46.3298821449
145	145	0.896551724138	0.896551724138	0	5.3819899559
145	58	0.848275862069	0.903448275862	87	54.9174859524
145	145	0.88275862069	0.88275862069	0	4.20648384094
145	71	0.868965517241	0.903448275862	74	48.8783471584
145	58	0.875862068966	0.924137931034	87	54.5363960266
145	66	0.862068965517	0.903448275862	79	50.2971320152
145	145	0.896551724138	0.896551724138	0	8.05390810966
145	83	0.848275862069	0.903448275862	62	46.4597659111
145	53	0.862068965517	0.924137931034	92	36.5622210503
